GeneID	variants
CGI_10003372	1
CGI_10003373	3
CGI_10003375	2
CGI_10003376	1
CGI_10003380	2
CGI_10003381	1
CGI_10003382	1
CGI_10003383	1
CGI_10003384	3
CGI_10003385	3
CGI_10003390	2
CGI_10003391	2
CGI_10003392	1
CGI_10003393	1
CGI_10003394	1
CGI_10003395	2
CGI_10003396	12
CGI_10003397	2
CGI_10003403	3
CGI_10003405	5
CGI_10003406	1
CGI_10003407	1
CGI_10003408	4
CGI_10003409	2
CGI_10003410	1
CGI_10003412	13
CGI_10003413	1
CGI_10003415	2
CGI_10003417	1
CGI_10003419	2
CGI_10003421	2
CGI_10003422	1
CGI_10003423	2
CGI_10003425	1
CGI_10003426	1
CGI_10003430	1
CGI_10003431	3
CGI_10003432	9
CGI_10003434	1
CGI_10003435	2
CGI_10003439	1
CGI_10003440	3
CGI_10003443	7
CGI_10003444	9
CGI_10003445	1
CGI_10003446	2
CGI_10003448	1
CGI_10003449	1
CGI_10003450	1
CGI_10003452	1
CGI_10003453	1
CGI_10003454	1
CGI_10003455	3
CGI_10003456	3
CGI_10003457	1
CGI_10003458	1
CGI_10003461	2
CGI_10003462	2
CGI_10003466	1
CGI_10003467	3
CGI_10003468	1
CGI_10003472	5
CGI_10003474	1
CGI_10003475	2
CGI_10003476	3
CGI_10003477	1
CGI_10003479	1
CGI_10003480	1
CGI_10003482	3
CGI_10003483	5
CGI_10003484	11
CGI_10003485	1
CGI_10003487	1
CGI_10003489	1
CGI_10003490	7
CGI_10003491	6
CGI_10003492	3
CGI_10003493	1
CGI_10003501	1
CGI_10003503	2
CGI_10003505	3
CGI_10003506	1
CGI_10003507	7
CGI_10003511	10
CGI_10003513	1
CGI_10003514	2
CGI_10003515	1
CGI_10003516	4
CGI_10003517	2
CGI_10003519	5
CGI_10003521	8
CGI_10003523	6
CGI_10003524	1
CGI_10003525	1
CGI_10003527	20
CGI_10003528	4
CGI_10003529	2
CGI_10003530	1
CGI_10003531	1
CGI_10003532	1
CGI_10003533	2
CGI_10003534	1
CGI_10003535	4
CGI_10003539	1
CGI_10003541	1
CGI_10003542	3
CGI_10003543	6
CGI_10003544	1
CGI_10003546	4
CGI_10003553	7
CGI_10003554	2
CGI_10003555	1
CGI_10003556	1
CGI_10003560	3
CGI_10003562	3
CGI_10003563	1
CGI_10003564	3
CGI_10003565	1
CGI_10003566	1
CGI_10003569	1
CGI_10003572	2
CGI_10003573	1
CGI_10003574	1
CGI_10003578	1
CGI_10003580	3
CGI_10003581	3
CGI_10003583	3
CGI_10003585	1
CGI_10003588	1
CGI_10003589	1
CGI_10003590	2
CGI_10003592	1
CGI_10003593	4
CGI_10003594	3
CGI_10003597	2
CGI_10003598	1
CGI_10003599	3
CGI_10003600	1
CGI_10003601	2
CGI_10003602	1
CGI_10003603	2
CGI_10003604	2
CGI_10003605	2
CGI_10003607	3
CGI_10003608	2
CGI_10003609	1
CGI_10003612	2
CGI_10003613	1
CGI_10003614	4
CGI_10003615	1
CGI_10003616	2
CGI_10003620	1
CGI_10003621	1
CGI_10003622	1
CGI_10003623	5
CGI_10003624	1
CGI_10003625	15
CGI_10003626	1
CGI_10003627	1
CGI_10003628	1
CGI_10003629	22
CGI_10003630	1
CGI_10003633	3
CGI_10003634	1
CGI_10003635	1
CGI_10003636	2
CGI_10003637	3
CGI_10003638	2
CGI_10003639	1
CGI_10003646	1
CGI_10003649	1
CGI_10003650	1
CGI_10003651	2
CGI_10003652	1
CGI_10003654	1
CGI_10003655	2
CGI_10003656	1
CGI_10003657	4
CGI_10003658	1
CGI_10003661	3
CGI_10003662	10
CGI_10003663	1
CGI_10003664	1
CGI_10003665	10
CGI_10003668	1
CGI_10003669	1
CGI_10003671	5
CGI_10003675	2
CGI_10003676	1
CGI_10003678	1
CGI_10003680	1
CGI_10003688	1
CGI_10003689	2
CGI_10003691	2
CGI_10003693	1
CGI_10003695	1
CGI_10003696	1
CGI_10003697	1
CGI_10003699	1
CGI_10003703	1
CGI_10003706	1
CGI_10003710	1
CGI_10003712	1
CGI_10003715	1
CGI_10003718	1
CGI_10003719	1
CGI_10003720	1
CGI_10003721	1
CGI_10003722	1
CGI_10003723	1
CGI_10003726	1
CGI_10003727	1
CGI_10003728	1
CGI_10003730	2
CGI_10003732	1
CGI_10003733	3
CGI_10003736	1
CGI_10003737	1
CGI_10003741	2
CGI_10003742	3
CGI_10003743	1
CGI_10003744	1
CGI_10003747	2
CGI_10003748	1
CGI_10003749	1
CGI_10003750	1
CGI_10003752	2
CGI_10003753	1
CGI_10003755	1
CGI_10003756	1
CGI_10003757	1
CGI_10003758	1
CGI_10003760	3
CGI_10003762	1
CGI_10003763	8
CGI_10003764	1
CGI_10003765	4
CGI_10003766	1
CGI_10003767	1
CGI_10003769	1
CGI_10003770	1
CGI_10003771	3
CGI_10003772	1
CGI_10003773	1
CGI_10003774	1
CGI_10003777	2
CGI_10003778	2
CGI_10003779	2
CGI_10003785	4
CGI_10003786	1
CGI_10003791	1
CGI_10003792	1
CGI_10003793	9
CGI_10003794	1
CGI_10003795	2
CGI_10003797	1
CGI_10003798	5
CGI_10003799	1
CGI_10003800	4
CGI_10003801	3
CGI_10003802	1
CGI_10003806	2
CGI_10003807	3
CGI_10003808	4
CGI_10003809	1
CGI_10003810	1
CGI_10003812	1
CGI_10003813	1
CGI_10003815	3
CGI_10003816	2
CGI_10003817	2
CGI_10003818	1
CGI_10003819	1
CGI_10003821	1
CGI_10003822	1
CGI_10003823	3
CGI_10003824	3
CGI_10003828	1
CGI_10003829	6
CGI_10003831	1
CGI_10003834	4
CGI_10003836	1
CGI_10003837	1
CGI_10003838	1
CGI_10003839	1
CGI_10003840	4
CGI_10003841	1
CGI_10003842	3
CGI_10003847	2
CGI_10003848	2
CGI_10003849	1
CGI_10003850	1
CGI_10003853	2
CGI_10003855	1
CGI_10003856	2
CGI_10003857	1
CGI_10003858	1
CGI_10003862	1
CGI_10003865	1
CGI_10003866	1
CGI_10003869	2
CGI_10003870	2
CGI_10003871	1
CGI_10003872	3
CGI_10003873	5
CGI_10003874	1
CGI_10003876	1
CGI_10003877	1
CGI_10003879	6
CGI_10003883	2
CGI_10003886	3
CGI_10003890	1
CGI_10003891	1
CGI_10003892	4
CGI_10003894	1
CGI_10003895	3
CGI_10003896	1
CGI_10003897	1
CGI_10003904	1
CGI_10003905	8
CGI_10003907	1
CGI_10003910	1
CGI_10003911	2
CGI_10003913	1
CGI_10003914	2
CGI_10003915	1
CGI_10003918	14
CGI_10003919	1
CGI_10003920	1
CGI_10003921	1
CGI_10003923	12
CGI_10003925	52
CGI_10003926	1
CGI_10003927	6
CGI_10003928	2
CGI_10003930	5
CGI_10003932	1
CGI_10003933	2
CGI_10003934	4
CGI_10003936	3
CGI_10003939	2
CGI_10003941	2
CGI_10003942	1
CGI_10003943	1
CGI_10003945	1
CGI_10003946	1
CGI_10003950	4
CGI_10003951	1
CGI_10003954	1
CGI_10003958	1
CGI_10003959	2
CGI_10003960	7
CGI_10003962	1
CGI_10003963	2
CGI_10003964	1
CGI_10003966	1
CGI_10003967	1
CGI_10003969	1
CGI_10003970	2
CGI_10003971	1
CGI_10003977	2
CGI_10003979	2
CGI_10003982	1
CGI_10003983	6
CGI_10003984	1
CGI_10003986	1
CGI_10003987	2
CGI_10003989	1
CGI_10003990	1
CGI_10003991	1
CGI_10003992	1
CGI_10003993	1
CGI_10003994	1
CGI_10003996	10
CGI_10003997	2
CGI_10003998	2
CGI_10003999	2
CGI_10004000	1
CGI_10004001	1
CGI_10004003	2
CGI_10004004	1
CGI_10004006	1
CGI_10004007	1
CGI_10004009	1
CGI_10004010	1
CGI_10004011	1
CGI_10004012	5
CGI_10004013	1
CGI_10004015	1
CGI_10004021	1
CGI_10004022	1
CGI_10004023	2
CGI_10004024	7
CGI_10004025	6
CGI_10004026	2
CGI_10004027	1
CGI_10004028	2
CGI_10004029	3
CGI_10004030	4
CGI_10004031	1
CGI_10004035	4
CGI_10004036	1
CGI_10004038	1
CGI_10004041	8
CGI_10004042	2
CGI_10004043	1
CGI_10004044	1
CGI_10004046	2
CGI_10004047	47
CGI_10004050	2
CGI_10004052	1
CGI_10004053	1
CGI_10004054	3
CGI_10004058	1
CGI_10004059	1
CGI_10004060	4
CGI_10004063	6
CGI_10004066	20
CGI_10004067	5
CGI_10004069	2
CGI_10004070	6
CGI_10004072	1
CGI_10004074	2
CGI_10004075	1
CGI_10004077	1
CGI_10004078	2
CGI_10004079	1
CGI_10004081	4
CGI_10004085	1
CGI_10004086	2
CGI_10004088	3
CGI_10004089	1
CGI_10004090	2
CGI_10004091	6
CGI_10004092	4
CGI_10004095	1
CGI_10004096	2
CGI_10004097	1
CGI_10004098	2
CGI_10004099	1
CGI_10004100	1
CGI_10004101	1
CGI_10004102	1
CGI_10004103	2
CGI_10004105	1
CGI_10004106	1
CGI_10004107	3
CGI_10004108	2
CGI_10004109	1
CGI_10004110	6
CGI_10004114	4
CGI_10004115	1
CGI_10004116	1
CGI_10004118	5
CGI_10004121	1
CGI_10004123	1
CGI_10004124	1
CGI_10004125	3
CGI_10004127	2
CGI_10004128	5
CGI_10004130	1
CGI_10004131	1
CGI_10004132	1
CGI_10004133	2
CGI_10004134	3
CGI_10004137	4
CGI_10004138	2
CGI_10004139	1
CGI_10004140	1
CGI_10004142	2
CGI_10004144	1
CGI_10004146	3
CGI_10004147	1
CGI_10004148	2
CGI_10004149	1
CGI_10004152	1
CGI_10004154	1
CGI_10004156	3
CGI_10004160	1
CGI_10004162	1
CGI_10004163	1
CGI_10004164	1
CGI_10004165	3
CGI_10004167	1
CGI_10004169	1
CGI_10004170	5
CGI_10004174	3
CGI_10004175	4
CGI_10004176	2
CGI_10004177	1
CGI_10004178	1
CGI_10004179	1
CGI_10004180	1
CGI_10004181	2
CGI_10004183	2
CGI_10004184	1
CGI_10004186	3
CGI_10004188	4
CGI_10004192	2
CGI_10004193	6
CGI_10004194	1
CGI_10004197	1
CGI_10004198	1
CGI_10004199	2
CGI_10004201	1
CGI_10004202	2
CGI_10004203	2
CGI_10004204	1
CGI_10004206	1
CGI_10004207	1
CGI_10004208	2
CGI_10004209	4
CGI_10004210	2
CGI_10004211	2
CGI_10004212	1
CGI_10004216	4
CGI_10004220	3
CGI_10004221	1
CGI_10004225	1
CGI_10004227	1
CGI_10004231	2
CGI_10004232	5
CGI_10004233	1
CGI_10004238	1
CGI_10004239	2
CGI_10004240	8
CGI_10004241	2
CGI_10004242	1
CGI_10004246	1
CGI_10004251	1
CGI_10004252	1
CGI_10004254	1
CGI_10004258	1
CGI_10004260	4
CGI_10004261	3
CGI_10004262	1
CGI_10004264	1
CGI_10004267	2
CGI_10004269	2
CGI_10004272	2
CGI_10004273	2
CGI_10004278	2
CGI_10004280	1
CGI_10004281	1
CGI_10004284	1
CGI_10004288	1
CGI_10004289	1
CGI_10004290	1
CGI_10004292	1
CGI_10004293	1
CGI_10004294	1
CGI_10004295	1
CGI_10004296	1
CGI_10004297	1
CGI_10004298	1
CGI_10004299	2
CGI_10004300	4
CGI_10004301	1
CGI_10004302	2
CGI_10004303	2
CGI_10004304	9
CGI_10004310	1
CGI_10004315	2
CGI_10004317	1
CGI_10004318	1
CGI_10004319	2
CGI_10004321	2
CGI_10004322	2
CGI_10004329	3
CGI_10004330	1
CGI_10004331	1
CGI_10004332	1
CGI_10004335	2
CGI_10004336	11
CGI_10004338	4
CGI_10004341	3
CGI_10004344	1
CGI_10004345	1
CGI_10004346	2
CGI_10004347	1
CGI_10004348	13
CGI_10004353	2
CGI_10004359	2
CGI_10004361	24
CGI_10004362	14
CGI_10004363	1
CGI_10004369	2
CGI_10004370	2
CGI_10004371	1
CGI_10004372	2
CGI_10004374	1
CGI_10004376	1
CGI_10004377	1
CGI_10004378	1
CGI_10004384	2
CGI_10004385	1
CGI_10004388	3
CGI_10004394	2
CGI_10004396	2
CGI_10004397	2
CGI_10004400	3
CGI_10004402	1
CGI_10004405	1
CGI_10004407	1
CGI_10004408	2
CGI_10004410	2
CGI_10004411	1
CGI_10004413	1
CGI_10004415	1
CGI_10004416	1
CGI_10004417	3
CGI_10004418	1
CGI_10004422	1
CGI_10004429	2
CGI_10004433	11
CGI_10004435	3
CGI_10004436	1
CGI_10004437	2
CGI_10004438	1
CGI_10004439	7
CGI_10004440	1
CGI_10004443	3
CGI_10004444	1
CGI_10004446	17
CGI_10004448	1
CGI_10004449	1
CGI_10004450	1
CGI_10004454	3
CGI_10004455	1
CGI_10004458	1
CGI_10004459	14
CGI_10004463	5
CGI_10004468	2
CGI_10004469	1
CGI_10004471	5
CGI_10004472	4
CGI_10004473	1
CGI_10004474	7
CGI_10004475	1
CGI_10004476	1
CGI_10004477	1
CGI_10004478	3
CGI_10004479	8
CGI_10004482	1
CGI_10004483	1
CGI_10004484	1
CGI_10004485	1
CGI_10004486	2
CGI_10004488	3
CGI_10004489	3
CGI_10004490	2
CGI_10004491	2
CGI_10004501	3
CGI_10004502	1
CGI_10004503	1
CGI_10004504	2
CGI_10004505	1
CGI_10004507	9
CGI_10004512	4
CGI_10004513	1
CGI_10004514	1
CGI_10004515	4
CGI_10004516	1
CGI_10004518	9
CGI_10004519	1
CGI_10004520	2
CGI_10004521	1
CGI_10004523	11
CGI_10004524	1
CGI_10004525	1
CGI_10004527	1
CGI_10004529	1
CGI_10004530	1
CGI_10004533	1
CGI_10004534	1
CGI_10004536	1
CGI_10004538	1
CGI_10004539	2
CGI_10004540	1
CGI_10004541	3
CGI_10004542	1
CGI_10004543	2
CGI_10004544	1
CGI_10004545	2
CGI_10004546	2
CGI_10004547	1
CGI_10004548	1
CGI_10004549	1
CGI_10004550	1
CGI_10004552	1
CGI_10004554	11
CGI_10004556	3
CGI_10004557	1
CGI_10004560	3
CGI_10004561	2
CGI_10004562	1
CGI_10004563	6
CGI_10004564	1
CGI_10004565	1
CGI_10004566	1
CGI_10004570	6
CGI_10004571	1
CGI_10004572	3
CGI_10004573	1
CGI_10004574	1
CGI_10004575	1
CGI_10004576	1
CGI_10004577	1
CGI_10004578	1
CGI_10004581	2
CGI_10004583	1
CGI_10004588	1
CGI_10004589	1
CGI_10004590	8
CGI_10004591	1
CGI_10004593	5
CGI_10004594	5
CGI_10004595	3
CGI_10004599	3
CGI_10004600	2
CGI_10004604	2
CGI_10004605	2
CGI_10004606	1
CGI_10004608	2
CGI_10004609	2
CGI_10004610	1
CGI_10004611	1
CGI_10004612	1
CGI_10004621	1
CGI_10004624	1
CGI_10004626	1
CGI_10004629	1
CGI_10004631	1
CGI_10004633	1
CGI_10004634	6
CGI_10004635	5
CGI_10004642	2
CGI_10004644	1
CGI_10004645	1
CGI_10004647	1
CGI_10004648	1
CGI_10004651	2
CGI_10004652	2
CGI_10004653	1
CGI_10004654	1
CGI_10004656	2
CGI_10004657	2
CGI_10004658	1
CGI_10004660	2
CGI_10004662	2
CGI_10004664	1
CGI_10004665	1
CGI_10004669	1
CGI_10004677	1
CGI_10004678	1
CGI_10004679	1
CGI_10004680	1
CGI_10004683	1
CGI_10004684	1
CGI_10004687	1
CGI_10004688	2
CGI_10004689	1
CGI_10004692	1
CGI_10004694	2
CGI_10004695	2
CGI_10004699	1
CGI_10004700	2
CGI_10004701	4
CGI_10004702	1
CGI_10004703	1
CGI_10004704	3
CGI_10004705	10
CGI_10004706	1
CGI_10004707	1
CGI_10004709	6
CGI_10004710	1
CGI_10004712	4
CGI_10004713	1
CGI_10004716	1
CGI_10004717	1
CGI_10004718	1
CGI_10004720	1
CGI_10004723	1
CGI_10004724	7
CGI_10004725	2
CGI_10004727	7
CGI_10004728	2
CGI_10004731	7
CGI_10004733	1
CGI_10004734	3
CGI_10004736	1
CGI_10004737	1
CGI_10004738	1
CGI_10004740	1
CGI_10004741	1
CGI_10004742	1
CGI_10004745	1
CGI_10004749	3
CGI_10004750	11
CGI_10004751	7
CGI_10004752	3
CGI_10004755	4
CGI_10004756	2
CGI_10004757	1
CGI_10004758	2
CGI_10004760	2
CGI_10004761	5
CGI_10004762	6
CGI_10004763	1
CGI_10004765	1
CGI_10004767	1
CGI_10004768	3
CGI_10004769	2
CGI_10004771	1
CGI_10004772	1
CGI_10004773	3
CGI_10004776	7
CGI_10004777	3
CGI_10004778	5
CGI_10004779	1
CGI_10004780	1
CGI_10004781	1
CGI_10004782	1
CGI_10004786	3
CGI_10004787	1
CGI_10004788	2
CGI_10004789	2
CGI_10004793	5
CGI_10004794	3
CGI_10004796	2
CGI_10004797	2
CGI_10004800	1
CGI_10004801	5
CGI_10004802	1
CGI_10004803	4
CGI_10004804	1
CGI_10004808	1
CGI_10004810	1
CGI_10004811	1
CGI_10004816	1
CGI_10004818	10
CGI_10004820	7
CGI_10004822	3
CGI_10004823	5
CGI_10004824	2
CGI_10004826	9
CGI_10004827	1
CGI_10004828	1
CGI_10004829	1
CGI_10004830	2
CGI_10004831	1
CGI_10004832	2
CGI_10004833	2
CGI_10004834	1
CGI_10004835	1
CGI_10004837	1
CGI_10004839	3
CGI_10004840	1
CGI_10004841	4
CGI_10004842	1
CGI_10004843	1
CGI_10004848	1
CGI_10004849	1
CGI_10004851	1
CGI_10004852	2
CGI_10004853	1
CGI_10004854	1
CGI_10004855	2
CGI_10004857	1
CGI_10004859	1
CGI_10004861	22
CGI_10004862	1
CGI_10004864	1
CGI_10004865	3
CGI_10004866	1
CGI_10004867	2
CGI_10004868	1
CGI_10004869	1
CGI_10004870	3
CGI_10004871	3
CGI_10004872	1
CGI_10004873	1
CGI_10004874	2
CGI_10004875	2
CGI_10004879	2
CGI_10004881	1
CGI_10004884	1
CGI_10004885	3
CGI_10004886	2
CGI_10004887	1
CGI_10004888	2
CGI_10004889	2
CGI_10004891	3
CGI_10004893	1
CGI_10004895	1
CGI_10004896	2
CGI_10004898	5
CGI_10004899	1
CGI_10004901	2
CGI_10004906	3
CGI_10004909	1
CGI_10004910	1
CGI_10004912	1
CGI_10004914	1
CGI_10004916	1
CGI_10004917	2
CGI_10004918	1
CGI_10004921	1
CGI_10004923	1
CGI_10004925	3
CGI_10004926	1
CGI_10004929	6
CGI_10004930	3
CGI_10004931	1
CGI_10004932	1
CGI_10004933	2
CGI_10004934	2
CGI_10004935	4
CGI_10004936	1
CGI_10004937	1
CGI_10004939	1
CGI_10004940	1
CGI_10004941	2
CGI_10004944	2
CGI_10004946	1
CGI_10004947	3
CGI_10004948	1
CGI_10004951	2
CGI_10004952	1
CGI_10004953	1
CGI_10004955	1
CGI_10004956	5
CGI_10004957	2
CGI_10004958	1
CGI_10004960	4
CGI_10004961	1
CGI_10004962	1
CGI_10004963	1
CGI_10004964	1
CGI_10004965	1
CGI_10004966	1
CGI_10004967	1
CGI_10004968	1
CGI_10004969	1
CGI_10004970	1
CGI_10004972	1
CGI_10004973	1
CGI_10004974	1
CGI_10004975	1
CGI_10004976	2
CGI_10004981	2
CGI_10004984	1
CGI_10004985	7
CGI_10004988	5
CGI_10004989	2
CGI_10004991	1
CGI_10004992	1
CGI_10004993	1
CGI_10004994	4
CGI_10004995	1
CGI_10004998	1
CGI_10005002	5
CGI_10005003	2
CGI_10005004	1
CGI_10005005	1
CGI_10005006	1
CGI_10005007	3
CGI_10005008	2
CGI_10005014	1
CGI_10005015	1
CGI_10005018	6
CGI_10005021	2
CGI_10005022	1
CGI_10005024	1
CGI_10005026	1
CGI_10005027	1
CGI_10005031	5
CGI_10005033	1
CGI_10005034	1
CGI_10005035	1
CGI_10005036	1
CGI_10005037	2
CGI_10005038	3
CGI_10005040	1
CGI_10005041	1
CGI_10005042	2
CGI_10005051	2
CGI_10005054	2
CGI_10005055	1
CGI_10005057	2
CGI_10005058	1
CGI_10005059	6
CGI_10005060	1
CGI_10005061	1
CGI_10005062	2
CGI_10005063	2
CGI_10005065	1
CGI_10005070	1
CGI_10005071	1
CGI_10005080	2
CGI_10005082	1
CGI_10005083	1
CGI_10005084	1
CGI_10005085	7
CGI_10005086	1
CGI_10005087	1
CGI_10005089	1
CGI_10005095	1
CGI_10005096	1
CGI_10005097	2
CGI_10005098	3
CGI_10005102	1
CGI_10005103	12
CGI_10005106	3
CGI_10005109	3
CGI_10005110	1
CGI_10005111	2
CGI_10005112	1
CGI_10005115	2
CGI_10005121	1
CGI_10005122	1
CGI_10005123	1
CGI_10005126	5
CGI_10005127	2
CGI_10005128	21
CGI_10005131	2
CGI_10005132	1
CGI_10005133	6
CGI_10005134	1
CGI_10005135	2
CGI_10005136	1
CGI_10005140	3
CGI_10005142	1
CGI_10005143	5
CGI_10005144	1
CGI_10005145	2
CGI_10005149	1
CGI_10005150	2
CGI_10005153	2
CGI_10005154	1
CGI_10005155	1
CGI_10005156	2
CGI_10005157	1
CGI_10005162	1
CGI_10005163	2
CGI_10005164	21
CGI_10005167	1
CGI_10005168	13
CGI_10005171	18
CGI_10005172	1
CGI_10005173	1
CGI_10005174	1
CGI_10005176	1
CGI_10005177	1
CGI_10005179	3
CGI_10005182	1
CGI_10005185	3
CGI_10005186	2
CGI_10005189	1
CGI_10005190	3
CGI_10005191	1
CGI_10005193	1
CGI_10005194	13
CGI_10005196	1
CGI_10005197	2
CGI_10005198	1
CGI_10005199	1
CGI_10005202	4
CGI_10005204	1
CGI_10005205	6
CGI_10005206	1
CGI_10005207	1
CGI_10005208	2
CGI_10005209	3
CGI_10005210	1
CGI_10005211	1
CGI_10005213	1
CGI_10005214	3
CGI_10005215	1
CGI_10005216	3
CGI_10005219	1
CGI_10005220	1
CGI_10005222	1
CGI_10005225	1
CGI_10005226	1
CGI_10005227	1
CGI_10005238	1
CGI_10005239	33
CGI_10005241	2
CGI_10005242	3
CGI_10005243	1
CGI_10005244	2
CGI_10005245	1
CGI_10005247	1
CGI_10005248	10
CGI_10005249	2
CGI_10005250	10
CGI_10005251	1
CGI_10005252	5
CGI_10005253	1
CGI_10005255	2
CGI_10005256	2
CGI_10005257	1
CGI_10005258	2
CGI_10005260	1
CGI_10005261	1
CGI_10005262	2
CGI_10005263	1
CGI_10005264	2
CGI_10005266	1
CGI_10005268	3
CGI_10005269	2
CGI_10005270	1
CGI_10005273	4
CGI_10005276	4
CGI_10005277	1
CGI_10005278	1
CGI_10005280	2
CGI_10005281	5
CGI_10005282	4
CGI_10005285	2
CGI_10005286	2
CGI_10005289	2
CGI_10005291	1
CGI_10005294	3
CGI_10005295	2
CGI_10005296	2
CGI_10005299	1
CGI_10005301	20
CGI_10005302	1
CGI_10005303	2
CGI_10005308	1
CGI_10005309	17
CGI_10005311	1
CGI_10005312	1
CGI_10005313	1
CGI_10005314	1
CGI_10005317	3
CGI_10005323	1
CGI_10005326	3
CGI_10005328	1
CGI_10005330	2
CGI_10005335	2
CGI_10005336	1
CGI_10005337	5
CGI_10005338	3
CGI_10005339	5
CGI_10005340	1
CGI_10005342	1
CGI_10005344	2
CGI_10005346	6
CGI_10005352	1
CGI_10005354	10
CGI_10005356	3
CGI_10005357	4
CGI_10005358	2
CGI_10005359	1
CGI_10005361	1
CGI_10005362	1
CGI_10005366	2
CGI_10005367	2
CGI_10005375	6
CGI_10005376	2
CGI_10005377	1
CGI_10005379	3
CGI_10005381	1
CGI_10005382	1
CGI_10005383	1
CGI_10005384	1
CGI_10005385	1
CGI_10005387	2
CGI_10005388	2
CGI_10005389	1
CGI_10005390	3
CGI_10005391	2
CGI_10005393	7
CGI_10005394	1
CGI_10005395	1
CGI_10005396	2
CGI_10005397	1
CGI_10005398	1
CGI_10005399	2
CGI_10005400	5
CGI_10005401	1
CGI_10005403	1
CGI_10005406	1
CGI_10005407	5
CGI_10005410	1
CGI_10005411	2
CGI_10005412	1
CGI_10005416	4
CGI_10005419	2
CGI_10005420	4
CGI_10005421	11
CGI_10005422	1
CGI_10005424	1
CGI_10005425	1
CGI_10005428	1
CGI_10005429	1
CGI_10005430	4
CGI_10005432	1
CGI_10005433	1
CGI_10005434	2
CGI_10005435	12
CGI_10005436	1
CGI_10005437	2
CGI_10005439	1
CGI_10005445	3
CGI_10005446	1
CGI_10005448	2
CGI_10005449	1
CGI_10005450	2
CGI_10005451	1
CGI_10005452	31
CGI_10005453	12
CGI_10005454	2
CGI_10005456	1
CGI_10005457	1
CGI_10005458	2
CGI_10005459	1
CGI_10005460	2
CGI_10005461	1
CGI_10005462	1
CGI_10005463	1
CGI_10005466	1
CGI_10005467	12
CGI_10005468	7
CGI_10005469	1
CGI_10005470	4
CGI_10005471	1
CGI_10005472	1
CGI_10005475	1
CGI_10005476	1
CGI_10005477	3
CGI_10005478	8
CGI_10005481	1
CGI_10005483	1
CGI_10005484	1
CGI_10005485	2
CGI_10005486	1
CGI_10005487	3
CGI_10005488	11
CGI_10005490	4
CGI_10005491	1
CGI_10005492	2
CGI_10005493	1
CGI_10005495	2
CGI_10005499	79
CGI_10005500	1
CGI_10005503	1
CGI_10005510	5
CGI_10005512	1
CGI_10005513	3
CGI_10005515	1
CGI_10005518	2
CGI_10005520	1
CGI_10005522	2
CGI_10005523	7
CGI_10005525	1
CGI_10005527	1
CGI_10005528	1
CGI_10005529	5
CGI_10005530	1
CGI_10005531	1
CGI_10005535	1
CGI_10005536	1
CGI_10005537	1
CGI_10005538	1
CGI_10005539	1
CGI_10005540	1
CGI_10005541	4
CGI_10005542	2
CGI_10005545	3
CGI_10005546	2
CGI_10005549	1
CGI_10005550	2
CGI_10005551	1
CGI_10005552	6
CGI_10005553	1
CGI_10005555	1
CGI_10005557	1
CGI_10005558	1
CGI_10005561	2
CGI_10005562	1
CGI_10005568	1
CGI_10005570	1
CGI_10005571	1
CGI_10005572	1
CGI_10005573	2
CGI_10005575	1
CGI_10005580	1
CGI_10005583	5
CGI_10005584	3
CGI_10005586	1
CGI_10005590	6
CGI_10005591	1
CGI_10005592	1
CGI_10005593	1
CGI_10005594	3
CGI_10005595	1
CGI_10005596	12
CGI_10005597	1
CGI_10005598	1
CGI_10005600	2
CGI_10005601	2
CGI_10005602	1
CGI_10005603	3
CGI_10005605	3
CGI_10005609	7
CGI_10005610	1
CGI_10005611	1
CGI_10005614	4
CGI_10005615	4
CGI_10005619	1
CGI_10005620	1
CGI_10005621	7
CGI_10005622	20
CGI_10005624	2
CGI_10005625	1
CGI_10005627	1
CGI_10005629	1
CGI_10005632	1
CGI_10005633	2
CGI_10005637	1
CGI_10005639	1
CGI_10005643	1
CGI_10005645	1
CGI_10005646	2
CGI_10005647	4
CGI_10005648	3
CGI_10005650	2
CGI_10005651	1
CGI_10005652	3
CGI_10005653	1
CGI_10005656	2
CGI_10005666	1
CGI_10005667	2
CGI_10005668	2
CGI_10005670	1
CGI_10005672	1
CGI_10005673	1
CGI_10005674	3
CGI_10005676	1
CGI_10005678	1
CGI_10005681	1
CGI_10005685	2
CGI_10005686	2
CGI_10005687	5
CGI_10005689	1
CGI_10005690	2
CGI_10005692	2
CGI_10005693	2
CGI_10005694	1
CGI_10005695	2
CGI_10005698	3
CGI_10005699	2
CGI_10005701	1
CGI_10005702	1
CGI_10005705	1
CGI_10005706	3
CGI_10005707	2
CGI_10005708	2
CGI_10005709	1
CGI_10005710	3
CGI_10005712	1
CGI_10005713	1
CGI_10005715	3
CGI_10005716	24
CGI_10005719	1
CGI_10005720	2
CGI_10005722	2
CGI_10005723	1
CGI_10005725	2
CGI_10005726	2
CGI_10005727	2
CGI_10005728	1
CGI_10005730	1
CGI_10005731	1
CGI_10005733	2
CGI_10005734	2
CGI_10005737	7
CGI_10005738	1
CGI_10005743	1
CGI_10005744	1
CGI_10005745	5
CGI_10005749	1
CGI_10005750	1
CGI_10005751	4
CGI_10005752	1
CGI_10005753	4
CGI_10005754	2
CGI_10005760	1
CGI_10005761	1
CGI_10005762	2
CGI_10005763	2
CGI_10005764	3
CGI_10005765	1
CGI_10005766	1
CGI_10005767	1
